,Price,Qty
2015-08-04 12:59:49.487000,119.6172,7.0
2015-08-04 12:59:49.587000,119.6172,4.0
2015-08-04 12:59:49.587000,119.6172,1.0
2015-08-04 12:59:49.587000,119.6172,2.0
2015-08-04 12:59:49.587000,119.6172,9.0
2015-08-04 12:59:49.587000,119.6172,25.0
2015-08-04 12:59:49.587000,119.6172,2.0
2015-08-04 12:59:49.587000,119.6172,2.0
2015-08-04 12:59:49.607000,119.6172,9.0
2015-08-04 12:59:50.187000,119.6172,8.0
2015-08-04 12:59:50.187000,119.6172,2.0
2015-08-04 12:59:50.187000,119.6172,2.0
2015-08-04 12:59:50.187000,119.6172,2.0
2015-08-04 12:59:50.187000,119.6172,14.0
2015-08-04 12:59:50.357000,119.6172,30.0
2015-08-04 12:59:50.517000,119.6172,6.0
2015-08-04 12:59:50.517000,119.6172,5.0
2015-08-04 12:59:50.573000,119.6172,2.0
2015-08-04 12:59:50.573000,119.6172,2.0
2015-08-04 12:59:50.573000,119.6172,1.0
2015-08-04 12:59:50.573000,119.6172,2.0
2015-08-04 12:59:50.573000,119.6172,2.0
2015-08-04 12:59:51.223000,119.6172,5.0
2015-08-04 12:59:51.223000,119.6172,2.0
2015-08-04 12:59:51.223000,119.6172,16.0
2015-08-04 12:59:51.230000,119.6172,28.0
2015-08-04 12:59:51.313000,119.6172,6.0
2015-08-04 12:59:51.313000,119.6172,2.0
2015-08-04 12:59:51.313000,119.6172,1.0
2015-08-04 12:59:51.337000,119.6172,4.0
2015-08-04 12:59:51.337000,119.6172,1.0
2015-08-04 12:59:51.337000,119.6172,7.0
2015-08-04 12:59:51.347000,119.6172,25.0
2015-08-04 12:59:51.347000,119.6172,2.0
2015-08-04 12:59:51.347000,119.6172,2.0
2015-08-04 12:59:51.423000,119.6172,10.0
2015-08-04 12:59:51.423000,119.6172,2.0
2015-08-04 12:59:51.463000,119.6172,5.0
2015-08-04 12:59:51.463000,119.6172,2.0
2015-08-04 12:59:51.463000,119.6172,5.0
2015-08-04 12:59:51.467000,119.6172,2.0
2015-08-04 12:59:51.467000,119.6172,5.0
2015-08-04 12:59:51.467000,119.6172,2.0
2015-08-04 12:59:51.467000,119.6172,1.0
2015-08-04 12:59:51.467000,119.6172,2.0
2015-08-04 12:59:51.667000,119.6172,8.0
2015-08-04 12:59:51.667000,119.6172,1.0
2015-08-04 12:59:51.667000,119.6172,3.0
2015-08-04 12:59:51.670000,119.6172,2.0
2015-08-04 12:59:51.670000,119.6172,2.0
2015-08-04 12:59:51.670000,119.6172,2.0
2015-08-04 12:59:51.670000,119.6172,6.0
2015-08-04 12:59:51.777000,119.6172,12.0
2015-08-04 12:59:51.817000,119.6172,13.0
2015-08-04 12:59:51.820000,119.6172,12.0
2015-08-04 12:59:51.920000,119.6172,28.0
2015-08-04 12:59:51.977000,119.6172,9.0
2015-08-04 12:59:51.987000,119.6172,12.0
2015-08-04 12:59:51.990000,119.6172,12.0
2015-08-04 12:59:51.997000,119.6172,11.0
2015-08-04 12:59:51.997000,119.6172,1.0
2015-08-04 12:59:52.060000,119.6172,1.0
2015-08-04 12:59:52.060000,119.6172,9.0
2015-08-04 12:59:52.157000,119.6172,1.0
2015-08-04 12:59:52.157000,119.6172,9.0
2015-08-04 12:59:52.200000,119.6172,1.0
2015-08-04 12:59:52.200000,119.6172,2.0
2015-08-04 12:59:52.200000,119.6172,7.0
2015-08-04 12:59:52.523000,119.6172,2.0
2015-08-04 12:59:52.523000,119.6172,2.0
2015-08-04 12:59:52.523000,119.6172,2.0
2015-08-04 12:59:52.523000,119.6172,4.0
2015-08-04 12:59:53.087000,119.6172,29.0
2015-08-04 12:59:53.247000,119.6172,28.0
2015-08-04 12:59:53.253000,119.6172,9.0
2015-08-04 12:59:53.277000,119.6172,11.0
2015-08-04 12:59:53.417000,119.6172,24.0
2015-08-04 12:59:53.417000,119.6172,4.0
2015-08-04 12:59:53.930000,119.6172,30.0
2015-08-04 12:59:53.970000,119.6172,10.0
2015-08-04 12:59:54.187000,119.6172,28.0
2015-08-04 12:59:54.207000,119.6172,9.0
2015-08-04 12:59:54.620000,119.6172,28.0
2015-08-04 12:59:54.620000,119.6172,12.0
2015-08-04 12:59:54.620000,119.6172,12.0
2015-08-04 12:59:54.620000,119.6172,1.0
2015-08-04 12:59:54.810000,119.6172,9.0
2015-08-04 12:59:54.903000,119.6172,28.0
2015-08-04 12:59:55.260000,119.6172,30.0
2015-08-04 12:59:55.523000,119.6172,11.0
2015-08-04 12:59:55.553000,119.6172,28.0
2015-08-04 12:59:55.573000,119.6172,9.0
2015-08-04 12:59:55.773000,119.6172,29.0
2015-08-04 12:59:56.070000,119.6172,9.0
2015-08-04 12:59:56.263000,119.6172,28.0
2015-08-04 12:59:56.297000,119.6172,9.0
2015-08-04 12:59:56.487000,119.6172,10.0
2015-08-04 12:59:56.557000,119.6172,10.0
2015-08-04 12:59:56.597000,119.6172,9.0
2015-08-04 12:59:57.157000,119.6172,11.0
2015-08-04 12:59:57.340000,119.6172,20.0
2015-08-04 12:59:57.547000,119.6172,25.0
2015-08-04 12:59:57.547000,119.6172,1.0
2015-08-04 12:59:57.547000,119.6172,1.0
2015-08-04 12:59:57.547000,119.6172,1.0
2015-08-04 12:59:57.560000,119.6172,6.0
2015-08-04 12:59:57.560000,119.6172,3.0
2015-08-04 12:59:57.637000,119.6094,2.0
2015-08-04 12:59:57.637000,119.6094,5.0
2015-08-04 12:59:57.637000,119.6094,7.0
2015-08-04 12:59:57.637000,119.6094,2.0
2015-08-04 12:59:57.637000,119.6094,2.0
2015-08-04 12:59:57.637000,119.6094,1.0
2015-08-04 12:59:57.660000,119.6172,10.0
2015-08-04 12:59:57.997000,119.6172,9.0
2015-08-04 12:59:58.003000,119.6172,28.0
2015-08-04 12:59:58.063000,119.6172,10.0
2015-08-04 12:59:58.483000,119.6172,1.0
2015-08-04 12:59:58.483000,119.6172,4.0
2015-08-04 12:59:58.483000,119.6172,1.0
2015-08-04 12:59:58.483000,119.6172,4.0
2015-08-04 12:59:58.627000,119.6172,1.0
2015-08-04 12:59:58.627000,119.6172,18.0
2015-08-04 12:59:58.767000,119.6172,6.0
2015-08-04 12:59:58.767000,119.6172,1.0
2015-08-04 12:59:58.767000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,7.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,4.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:58.987000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,2.0
2015-08-04 12:59:58.987000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,10.0
2015-08-04 12:59:59.093000,119.6172,10.0
2015-08-04 12:59:59.093000,119.6172,16.0
2015-08-04 12:59:59.093000,119.6172,38.0
2015-08-04 12:59:59.093000,119.6172,9.0
2015-08-04 12:59:59.093000,119.6172,5.0
2015-08-04 12:59:59.093000,119.6172,6.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,20.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,4.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,2.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,1.0
2015-08-04 12:59:59.093000,119.6172,7.0
2015-08-04 12:59:59.100000,119.6172,10.0
2015-08-04 12:59:59.100000,119.6172,9.0
2015-08-04 12:59:59.100000,119.6172,7.0
2015-08-04 12:59:59.100000,119.6172,14.0
2015-08-04 13:00:00.077000,119.6172,5.0
2015-08-04 13:00:00.077000,119.6172,20.0
2015-08-04 13:00:00.077000,119.6172,5.0
2015-08-04 13:00:00.077000,119.6172,1.0
2015-08-04 13:00:00.113000,119.6172,1.0
2015-08-04 13:00:00.113000,119.6172,2.0
2015-08-04 13:00:00.113000,119.6172,1.0
2015-08-04 13:00:00.113000,119.6172,5.0
2015-08-04 13:00:00.113000,119.6172,2.0
2015-08-04 13:00:00.113000,119.6172,5.0
2015-08-04 13:00:00.113000,119.6172,30.0
2015-08-04 13:00:00.113000,119.6172,2.0
2015-08-04 13:00:00.113000,119.6172,10.0
2015-08-04 13:00:00.113000,119.6172,2.0
2015-08-04 13:00:00.113000,119.6172,26.0
2015-08-04 13:00:00.113000,119.6172,3.0
2015-08-04 13:00:00.113000,119.6172,1.0
2015-08-04 13:00:00.113000,119.6172,4.0
2015-08-04 13:00:00.113000,119.6172,1.0
2015-08-04 13:00:00.113000,119.6172,4.0
2015-08-04 13:00:00.207000,119.6172,5.0
2015-08-04 13:00:00.207000,119.6172,1.0
2015-08-04 13:00:00.240000,119.6172,1.0
2015-08-04 13:00:00.243000,119.6172,2.0
2015-08-04 13:00:00.243000,119.6172,1.0
2015-08-04 13:00:00.257000,119.6172,1.0
2015-08-04 13:00:01.297000,119.6172,1.0
2015-08-04 13:00:01.297000,119.6172,2.0
2015-08-04 13:00:01.297000,119.6172,2.0
2015-08-04 13:00:01.297000,119.6172,5.0
2015-08-04 13:00:01.297000,119.6172,2.0
2015-08-04 13:00:01.297000,119.6172,5.0
2015-08-04 13:00:01.297000,119.6172,9.0
2015-08-04 13:00:01.297000,119.6172,19.0
2015-08-04 13:00:01.297000,119.6172,10.0
2015-08-04 13:00:01.297000,119.6172,7.0
2015-08-04 13:00:01.297000,119.6172,9.0
2015-08-04 13:00:01.297000,119.6172,7.0
2015-08-04 13:00:01.297000,119.6172,2.0
2015-08-04 13:00:01.297000,119.6172,12.0
2015-08-04 13:00:01.297000,119.6172,4.0
2015-08-04 13:00:01.297000,119.6172,8.0
2015-08-04 13:00:01.480000,119.6172,5.0
2015-08-04 13:00:01.480000,119.6172,3.0
2015-08-04 13:00:01.480000,119.6172,2.0
2015-08-04 13:00:01.480000,119.6172,1.0
2015-08-04 13:00:01.480000,119.6172,9.0
2015-08-04 13:00:01.480000,119.6172,2.0
2015-08-04 13:00:01.480000,119.6172,2.0
2015-08-04 13:00:03.157000,119.6172,1.0
2015-08-04 13:00:09.327000,119.6172,5.0
2015-08-04 13:00:09.337000,119.6172,3.0
2015-08-04 13:00:09.337000,119.6172,1.0
2015-08-04 13:00:09.337000,119.6172,1.0
2015-08-04 13:00:10.823000,119.6172,1.0
2015-08-04 13:00:10.823000,119.6172,2.0
2015-08-04 13:00:12.187000,119.6172,1.0
2015-08-04 13:00:12.187000,119.6172,3.0
2015-08-04 13:00:12.187000,119.6172,1.0
2015-08-04 13:00:12.187000,119.6172,5.0
2015-08-04 13:00:12.187000,119.6172,1.0
2015-08-04 13:00:12.187000,119.6172,9.0
2015-08-04 13:00:12.187000,119.6172,2.0
2015-08-04 13:00:12.187000,119.6172,5.0
2015-08-04 13:00:12.187000,119.6172,2.0
2015-08-04 13:00:16.950000,119.6172,2.0
2015-08-04 13:00:16.950000,119.6172,1.0
2015-08-04 13:00:16.950000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,1.0
2015-08-04 13:00:16.997000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,1.0
2015-08-04 13:00:16.997000,119.6172,2.0
2015-08-04 13:00:16.997000,119.6172,4.0
2015-08-04 13:00:17.040000,119.6172,5.0
2015-08-04 13:00:17.040000,119.6172,2.0
2015-08-04 13:00:17.040000,119.6172,1.0
2015-08-04 13:00:17.040000,119.6172,12.0
2015-08-04 13:00:17.040000,119.6172,23.0
2015-08-04 13:00:17.040000,119.6172,17.0
2015-08-04 13:00:17.040000,119.6172,1.0
2015-08-04 13:00:17.040000,119.6172,1.0
2015-08-04 13:00:17.080000,119.6172,10.0
2015-08-04 13:00:17.097000,119.6172,10.0
2015-08-04 13:00:17.117000,119.6172,10.0
2015-08-04 13:00:17.127000,119.6172,9.0
2015-08-04 13:00:17.237000,119.6172,9.0
2015-08-04 13:00:17.263000,119.6172,14.0
2015-08-04 13:00:17.410000,119.6172,6.0
2015-08-04 13:00:17.410000,119.6172,3.0
2015-08-04 13:00:17.413000,119.6172,6.0
2015-08-04 13:00:17.413000,119.6172,6.0
2015-08-04 13:00:17.413000,119.6172,1.0
2015-08-04 13:00:17.413000,119.6172,5.0
2015-08-04 13:00:17.413000,119.6172,7.0
2015-08-04 13:00:17.417000,119.6172,7.0
2015-08-04 13:00:17.417000,119.6172,20.0
2015-08-04 13:00:17.417000,119.6172,1.0
2015-08-04 13:00:17.440000,119.6172,16.0
2015-08-04 13:00:17.440000,119.6172,1.0
2015-08-04 13:00:17.440000,119.6172,8.0
2015-08-04 13:00:17.467000,119.6172,2.0
2015-08-04 13:00:17.467000,119.6172,1.0
2015-08-04 13:00:17.467000,119.6172,10.0
2015-08-04 13:00:17.487000,119.6172,27.0
2015-08-04 13:00:17.503000,119.6172,4.0
2015-08-04 13:00:17.563000,119.6172,9.0
2015-08-04 13:00:17.590000,119.6172,10.0
2015-08-04 13:00:17.813000,119.6172,25.0
2015-08-04 13:00:17.817000,119.6172,15.0
2015-08-04 13:00:17.817000,119.6172,2.0
2015-08-04 13:00:17.817000,119.6172,2.0
2015-08-04 13:00:17.817000,119.6172,2.0
2015-08-04 13:00:17.817000,119.6172,6.0
2015-08-04 13:00:17.827000,119.6172,3.0
2015-08-04 13:00:17.837000,119.6172,1.0
2015-08-04 13:00:17.837000,119.6172,1.0
2015-08-04 13:00:17.837000,119.6172,20.0
2015-08-04 13:00:17.837000,119.6172,3.0
2015-08-04 13:00:17.993000,119.6172,9.0
2015-08-04 13:00:18.087000,119.6172,1.0
2015-08-04 13:00:18.087000,119.6172,2.0
2015-08-04 13:00:18.087000,119.6172,2.0
2015-08-04 13:00:18.087000,119.6172,1.0
2015-08-04 13:00:18.087000,119.6172,4.0
2015-08-04 13:00:18.187000,119.6172,9.0
2015-08-04 13:00:18.243000,119.6172,11.0
2015-08-04 13:00:18.397000,119.6172,9.0
2015-08-04 13:00:18.433000,119.6172,10.0
2015-08-04 13:00:18.583000,119.6172,9.0
2015-08-04 13:00:18.623000,119.6172,10.0
2015-08-04 13:00:18.897000,119.6172,9.0
2015-08-04 13:00:18.933000,119.6172,10.0
2015-08-04 13:00:19.203000,119.6172,9.0
2015-08-04 13:00:19.243000,119.6172,10.0
2015-08-04 13:00:19.377000,119.6172,9.0
2015-08-04 13:00:19.403000,119.6172,1.0
2015-08-04 13:00:19.403000,119.6172,2.0
2015-08-04 13:00:19.403000,119.6172,5.0
2015-08-04 13:00:19.403000,119.6172,2.0
2015-08-04 13:00:19.403000,119.6172,1.0
2015-08-04 13:00:19.533000,119.6172,2.0
2015-08-04 13:00:19.533000,119.6172,2.0
2015-08-04 13:00:19.533000,119.6172,5.0
2015-08-04 13:00:19.563000,119.6172,5.0
2015-08-04 13:00:19.563000,119.6172,2.0
2015-08-04 13:00:19.563000,119.6172,3.0
2015-08-04 13:00:20.243000,119.6172,2.0
2015-08-04 13:00:20.243000,119.6172,5.0
2015-08-04 13:00:20.243000,119.6172,3.0
2015-08-04 13:00:22.117000,119.6094,1.0
2015-08-04 13:00:22.117000,119.6094,5.0
2015-08-04 13:00:22.117000,119.6094,5.0
2015-08-04 13:00:22.117000,119.6094,10.0
2015-08-04 13:00:22.117000,119.6094,1.0
2015-08-04 13:00:22.117000,119.6094,1.0
2015-08-04 13:00:22.117000,119.6094,2.0
2015-08-04 13:00:22.117000,119.6094,2.0
2015-08-04 13:00:22.117000,119.6094,4.0
2015-08-04 13:00:22.130000,119.6172,6.0
2015-08-04 13:00:22.490000,119.6094,1.0
2015-08-04 13:00:22.490000,119.6094,2.0
2015-08-04 13:00:22.570000,119.6094,3.0
2015-08-04 13:00:22.570000,119.6094,1.0
2015-08-04 13:00:22.573000,119.6094,14.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,9.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,10.0
2015-08-04 13:00:22.990000,119.6094,8.0
2015-08-04 13:00:22.990000,119.6094,4.0
2015-08-04 13:00:22.990000,119.6094,3.0
2015-08-04 13:00:22.990000,119.6094,3.0
2015-08-04 13:00:22.990000,119.6094,3.0
2015-08-04 13:00:22.990000,119.6094,9.0
2015-08-04 13:00:22.990000,119.6094,5.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,3.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,2.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.990000,119.6094,1.0
2015-08-04 13:00:22.993000,119.6094,1.0
2015-08-04 13:00:23.103000,119.6094,1.0
2015-08-04 13:00:23.103000,119.6094,5.0
2015-08-04 13:00:23.103000,119.6094,1.0
2015-08-04 13:00:23.103000,119.6094,3.0
2015-08-04 13:00:23.207000,119.6094,2.0
2015-08-04 13:00:23.207000,119.6094,7.0
2015-08-04 13:00:23.323000,119.6094,10.0
2015-08-04 13:00:23.413000,119.6094,9.0
2015-08-04 13:00:23.577000,119.6094,4.0
2015-08-04 13:00:23.577000,119.6094,2.0
2015-08-04 13:00:23.577000,119.6094,4.0
2015-08-04 13:00:23.633000,119.6094,1.0
2015-08-04 13:00:23.633000,119.6094,1.0
2015-08-04 13:00:23.633000,119.6094,1.0
2015-08-04 13:00:23.633000,119.6094,6.0
2015-08-04 13:00:23.633000,119.6094,1.0
2015-08-04 13:00:23.737000,119.6094,1.0
2015-08-04 13:00:23.737000,119.6094,8.0
2015-08-04 13:00:24.143000,119.6094,10.0
2015-08-04 13:00:24.247000,119.6094,10.0
2015-08-04 13:00:24.317000,119.6094,9.0
2015-08-04 13:00:24.403000,119.6094,3.0
2015-08-04 13:00:24.403000,119.6094,2.0
2015-08-04 13:00:24.403000,119.6094,5.0
2015-08-04 13:00:24.523000,119.6094,1.0
2015-08-04 13:00:24.523000,119.6094,1.0
2015-08-04 13:00:24.523000,119.6094,1.0
2015-08-04 13:00:24.523000,119.6094,4.0
2015-08-04 13:00:24.523000,119.6094,2.0
2015-08-04 13:00:24.640000,119.6094,10.0
2015-08-04 13:00:24.737000,119.6094,8.0
2015-08-04 13:00:24.737000,119.6094,2.0
2015-08-04 13:00:24.827000,119.6094,9.0
2015-08-04 13:00:24.920000,119.6094,1.0
2015-08-04 13:00:24.920000,119.6094,1.0
2015-08-04 13:00:24.920000,119.6094,2.0
2015-08-04 13:00:24.920000,119.6094,6.0
2015-08-04 13:00:25.323000,119.6094,9.0
2015-08-04 13:00:25.453000,119.6094,10.0
2015-08-04 13:00:25.543000,119.6094,2.0
2015-08-04 13:00:25.543000,119.6094,7.0
2015-08-04 13:00:25.543000,119.6094,1.0
2015-08-04 13:00:25.640000,119.6094,9.0
2015-08-04 13:00:25.730000,119.6094,10.0
2015-08-04 13:00:25.850000,119.6094,7.0
2015-08-04 13:00:25.850000,119.6094,2.0
2015-08-04 13:00:25.930000,119.6094,4.0
2015-08-04 13:00:25.930000,119.6094,2.0
2015-08-04 13:00:25.930000,119.6094,1.0
2015-08-04 13:00:25.930000,119.6094,2.0
2015-08-04 13:00:25.930000,119.6094,1.0
2015-08-04 13:00:26.027000,119.6094,10.0
2015-08-04 13:00:26.443000,119.6094,6.0
2015-08-04 13:00:26.443000,119.6094,2.0
2015-08-04 13:00:26.443000,119.6094,1.0
2015-08-04 13:00:26.553000,119.6094,10.0
2015-08-04 13:00:26.643000,119.6094,10.0
2015-08-04 13:00:26.720000,119.6094,9.0
2015-08-04 13:00:26.817000,119.6094,10.0
2015-08-04 13:00:26.940000,119.6094,9.0
2015-08-04 13:00:27,119.6094,10.0
2015-08-04 13:00:33.193000,119.6016,1.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,5.0
2015-08-04 13:00:39.383000,119.6094,5.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,1.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,5.0
2015-08-04 13:00:39.383000,119.6094,1.0
2015-08-04 13:00:39.383000,119.6094,5.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,3.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,2.0
2015-08-04 13:00:39.383000,119.6094,1.0
2015-08-04 13:00:46.107000,119.6016,29.0
2015-08-04 13:00:48.683000,119.6016,1.0
2015-08-04 13:00:51.760000,119.6016,1.0
2015-08-04 13:00:51.767000,119.6016,2.0
2015-08-04 13:00:51.767000,119.6016,2.0
2015-08-04 13:00:51.767000,119.6016,2.0
2015-08-04 13:00:51.767000,119.6016,3.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,5.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,5.0
2015-08-04 13:00:51.773000,119.6016,10.0
2015-08-04 13:00:51.773000,119.6016,5.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,19.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,5.0
2015-08-04 13:00:51.773000,119.6016,12.0
2015-08-04 13:00:51.773000,119.6016,2.0
2015-08-04 13:00:51.773000,119.6016,1.0
2015-08-04 13:00:51.773000,119.6016,25.0
2015-08-04 13:00:51.773000,119.6016,4.0
2015-08-04 13:00:51.773000,119.6016,15.0
2015-08-04 13:00:51.773000,119.6016,5.0
2015-08-04 13:00:51.773000,119.6016,11.0
2015-08-04 13:00:51.777000,119.6016,1.0
2015-08-04 13:00:51.777000,119.6016,4.0
2015-08-04 13:00:51.780000,119.6016,1.0
2015-08-04 13:00:51.780000,119.6016,2.0
2015-08-04 13:00:51.780000,119.6016,1.0
2015-08-04 13:00:51.783000,119.6016,6.0
2015-08-04 13:00:51.783000,119.6016,1.0
2015-08-04 13:00:51.787000,119.6016,1.0
2015-08-04 13:00:51.810000,119.6016,3.0
2015-08-04 13:00:52.903000,119.6016,14.0
2015-08-04 13:00:52.903000,119.6016,1.0
2015-08-04 13:00:52.903000,119.6016,1.0
2015-08-04 13:00:52.907000,119.6016,1.0
2015-08-04 13:00:52.907000,119.6016,3.0
2015-08-04 13:00:52.907000,119.6016,5.0
2015-08-04 13:00:52.910000,119.6016,2.0
2015-08-04 13:00:52.910000,119.6016,3.0
2015-08-04 13:00:52.913000,119.6016,1.0
2015-08-04 13:00:52.947000,119.6016,1.0
2015-08-04 13:00:52.947000,119.6016,5.0
2015-08-04 13:00:52.947000,119.6016,1.0
2015-08-04 13:01:00.157000,119.6016,2.0
2015-08-04 13:01:00.590000,119.6016,3.0
2015-08-04 13:01:00.590000,119.6016,10.0
2015-08-04 13:01:00.590000,119.6016,9.0
2015-08-04 13:01:00.590000,119.6016,8.0
2015-08-04 13:01:00.590000,119.6016,2.0
2015-08-04 13:01:00.590000,119.6016,5.0
2015-08-04 13:01:00.590000,119.6016,2.0
2015-08-04 13:01:00.590000,119.6016,2.0
2015-08-04 13:01:00.590000,119.6016,1.0
2015-08-04 13:01:00.590000,119.6016,8.0
2015-08-04 13:01:03.227000,119.6016,1.0
2015-08-04 13:01:08.730000,119.6016,1.0
2015-08-04 13:01:10.717000,119.6016,1.0
2015-08-04 13:01:11.553000,119.6016,1.0
2015-08-04 13:01:11.553000,119.6016,1.0
2015-08-04 13:01:11.553000,119.6016,1.0
2015-08-04 13:01:11.553000,119.6016,2.0
2015-08-04 13:01:11.553000,119.6016,13.0
2015-08-04 13:01:11.553000,119.6016,1.0
2015-08-04 13:01:11.553000,119.6016,1.0
2015-08-04 13:01:11.557000,119.6016,4.0
2015-08-04 13:01:11.557000,119.6016,2.0
2015-08-04 13:01:11.557000,119.6016,6.0
2015-08-04 13:01:11.557000,119.6016,4.0
2015-08-04 13:01:11.557000,119.6016,2.0
2015-08-04 13:01:11.557000,119.6016,1.0
2015-08-04 13:01:11.597000,119.6016,10.0
2015-08-04 13:01:11.597000,119.6016,1.0
2015-08-04 13:01:11.763000,119.6016,2.0
2015-08-04 13:01:11.767000,119.6016,4.0
2015-08-04 13:01:11.767000,119.6016,1.0
2015-08-04 13:01:11.767000,119.6016,9.0
2015-08-04 13:01:11.767000,119.6016,2.0
2015-08-04 13:01:11.767000,119.6016,20.0
2015-08-04 13:01:11.767000,119.6016,7.0
2015-08-04 13:01:11.767000,119.6016,1.0
2015-08-04 13:01:11.767000,119.6016,2.0
2015-08-04 13:01:11.767000,119.6016,4.0
2015-08-04 13:01:12.760000,119.6016,5.0
2015-08-04 13:01:12.760000,119.6016,2.0
2015-08-04 13:01:12.760000,119.6016,1.0
2015-08-04 13:01:12.760000,119.6016,2.0
2015-08-04 13:01:12.760000,119.6016,10.0
2015-08-04 13:01:12.760000,119.6016,2.0
2015-08-04 13:01:12.760000,119.6016,2.0
2015-08-04 13:01:12.767000,119.6016,11.0
2015-08-04 13:01:12.767000,119.6016,16.0
2015-08-04 13:01:12.767000,119.6016,1.0
2015-08-04 13:01:12.767000,119.6016,9.0
2015-08-04 13:01:12.767000,119.6016,1.0
2015-08-04 13:01:12.783000,119.6016,2.0
2015-08-04 13:01:12.783000,119.6016,1.0
2015-08-04 13:01:12.787000,119.6016,9.0
2015-08-04 13:01:12.787000,119.6016,9.0
2015-08-04 13:01:12.787000,119.6016,3.0
2015-08-04 13:01:12.790000,119.6016,2.0
2015-08-04 13:01:12.793000,119.6016,2.0
2015-08-04 13:01:12.793000,119.6016,3.0
2015-08-04 13:01:12.793000,119.6016,2.0
2015-08-04 13:01:12.800000,119.6016,2.0
2015-08-04 13:01:12.800000,119.6016,4.0
2015-08-04 13:01:12.807000,119.6016,3.0
2015-08-04 13:01:12.813000,119.6016,5.0
2015-08-04 13:01:12.813000,119.6016,2.0
2015-08-04 13:01:12.817000,119.6016,5.0
2015-08-04 13:01:12.817000,119.6016,5.0
2015-08-04 13:01:12.817000,119.6016,3.0
2015-08-04 13:01:12.817000,119.6016,2.0
2015-08-04 13:01:12.817000,119.6016,5.0
2015-08-04 13:01:12.817000,119.6016,1.0
